[2020-08-14T07:48:16.845852-03:00] desafio-finnet.INFO: Request Log / [] []
[2020-08-14T07:52:26.385256-03:00] desafio-finnet.INFO: Request Log / [] []
[2020-08-14T15:20:20.300665+02:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"Finnet","password":"1234"} []
[2020-08-14T16:29:56.451643+02:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"Finnet","password":"1234"} []
[2020-08-14T16:30:09.035443+02:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"finnet","password":"1234"} []
[2020-08-15T10:36:33.426995-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:38:37.293091-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:39:02.141353-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:41:41.944911-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:41:58.252115-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:42:04.813928-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:42:11.090862-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:42:17.081066-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:42:37.444414-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:45:15.743858-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:46:58.547835-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T10:48:06.663649-03:00] desafio-finnet.INFO: Import CSV Success! [] []
[2020-08-15T11:32:57.643353-03:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"finnet","password":"1234"} []
[2020-08-15T11:35:03.999989-03:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"finnet","password":"1234"} []
[2020-08-15T11:35:47.333597-03:00] desafio-finnet.INFO: Company Created! {"id":null,"name":"finnet","password":"1234"} []
[2020-08-15T15:26:29.083197-03:00] desafio-finnet.INFO: Client Created! {"id":14,"cpf_cnpj":"57208649756","name":"Aeriel","email":"ajindrake@networksolutions.com"} []
[2020-08-15T15:26:29.190331-03:00] desafio-finnet.INFO: Invoice Created! {"id":15,"client_id":{"App\\Models\\Entity\\Client":{"id":14,"cpf_cnpj":"57208649756","name":"Aeriel","email":"ajindrake@networksolutions.com"}},"date_due":"12/01/2021","total":"599.5"} []
[2020-08-15T15:26:29.249139-03:00] desafio-finnet.INFO: Client Created! {"id":15,"cpf_cnpj":"76072186920","name":"Lani","email":"livief@tripadvisor.com"} []
[2020-08-15T15:26:29.499801-03:00] desafio-finnet.INFO: Invoice Created! {"id":16,"client_id":{"App\\Models\\Entity\\Client":{"id":15,"cpf_cnpj":"76072186920","name":"Lani","email":"livief@tripadvisor.com"}},"date_due":"08/09/2020","total":"474.23"} []
[2020-08-15T15:26:29.625497-03:00] desafio-finnet.INFO: Client Created! {"id":16,"cpf_cnpj":"38224848284","name":"Hester","email":"hbarlassg@cbslocal.com"} []
[2020-08-15T15:26:29.727043-03:00] desafio-finnet.INFO: Invoice Created! {"id":17,"client_id":{"App\\Models\\Entity\\Client":{"id":16,"cpf_cnpj":"38224848284","name":"Hester","email":"hbarlassg@cbslocal.com"}},"date_due":"24/12/2020","total":"594.13"} []
[2020-08-15T15:26:29.791586-03:00] desafio-finnet.INFO: Client Created! {"id":17,"cpf_cnpj":"74842246918","name":"Trude","email":"treachh@amazon.com"} []
[2020-08-15T15:26:29.876242-03:00] desafio-finnet.INFO: Invoice Created! {"id":18,"client_id":{"App\\Models\\Entity\\Client":{"id":17,"cpf_cnpj":"74842246918","name":"Trude","email":"treachh@amazon.com"}},"date_due":"12/09/2020","total":"418.48"} []
[2020-08-15T15:26:29.935675-03:00] desafio-finnet.INFO: Client Created! {"id":18,"cpf_cnpj":"99090883883","name":"Ashely","email":"agrishinovi@dailymotion.com"} []
[2020-08-15T15:26:30.020110-03:00] desafio-finnet.INFO: Invoice Created! {"id":19,"client_id":{"App\\Models\\Entity\\Client":{"id":18,"cpf_cnpj":"99090883883","name":"Ashely","email":"agrishinovi@dailymotion.com"}},"date_due":"09/01/2021","total":"445.81"} []
[2020-08-15T15:26:30.090772-03:00] desafio-finnet.INFO: Client Created! {"id":19,"cpf_cnpj":"93586111033","name":"Eduino","email":"emorlj@ucoz.com"} []
[2020-08-15T15:26:30.191983-03:00] desafio-finnet.INFO: Invoice Created! {"id":20,"client_id":{"App\\Models\\Entity\\Client":{"id":19,"cpf_cnpj":"93586111033","name":"Eduino","email":"emorlj@ucoz.com"}},"date_due":"08/12/2020","total":"732.92"} []
[2020-08-15T15:26:30.267688-03:00] desafio-finnet.INFO: Client Created! {"id":20,"cpf_cnpj":"81117263012","name":"Beatrix","email":"broubertk@opensource.org"} []
[2020-08-15T15:26:30.369427-03:00] desafio-finnet.INFO: Invoice Created! {"id":21,"client_id":{"App\\Models\\Entity\\Client":{"id":20,"cpf_cnpj":"81117263012","name":"Beatrix","email":"broubertk@opensource.org"}},"date_due":"22/11/2020","total":"964.25"} []
[2020-08-15T15:26:30.444764-03:00] desafio-finnet.INFO: Client Created! {"id":21,"cpf_cnpj":"01767370589","name":"Adore","email":"adematteil@unc.edu"} []
[2020-08-15T15:26:30.535213-03:00] desafio-finnet.INFO: Invoice Created! {"id":22,"client_id":{"App\\Models\\Entity\\Client":{"id":21,"cpf_cnpj":"01767370589","name":"Adore","email":"adematteil@unc.edu"}},"date_due":"22/11/2020","total":"975.43"} []
[2020-08-15T15:26:30.628939-03:00] desafio-finnet.INFO: Invoice Created! {"id":23,"client_id":{"App\\Models\\Entity\\Client":{"id":13,"cpf_cnpj":"02249216749","name":"Dame","email":"ddodmand@nytimes.com"}},"date_due":"18/11/2020","total":"936.63"} []
[2020-08-15T15:26:30.688314-03:00] desafio-finnet.INFO: Client Created! {"id":22,"cpf_cnpj":"73962335706","name":"Edvard","email":"educarnen@msn.com"} []
[2020-08-15T15:26:30.773317-03:00] desafio-finnet.INFO: Invoice Created! {"id":24,"client_id":{"App\\Models\\Entity\\Client":{"id":22,"cpf_cnpj":"73962335706","name":"Edvard","email":"educarnen@msn.com"}},"date_due":"01/09/2020","total":"948.02"} []
[2020-08-15T15:26:30.887547-03:00] desafio-finnet.INFO: Client Created! {"id":23,"cpf_cnpj":"08301349867","name":"Gill","email":"gdredgeo@a8.net"} []
[2020-08-15T15:26:30.972813-03:00] desafio-finnet.INFO: Invoice Created! {"id":25,"client_id":{"App\\Models\\Entity\\Client":{"id":23,"cpf_cnpj":"08301349867","name":"Gill","email":"gdredgeo@a8.net"}},"date_due":"10/10/2020","total":"136.16"} []
[2020-08-15T15:26:31.042656-03:00] desafio-finnet.INFO: Client Created! {"id":24,"cpf_cnpj":"66272099467","name":"Lenka","email":"lsorop@symantec.com"} []
[2020-08-15T15:26:31.127180-03:00] desafio-finnet.INFO: Invoice Created! {"id":26,"client_id":{"App\\Models\\Entity\\Client":{"id":24,"cpf_cnpj":"66272099467","name":"Lenka","email":"lsorop@symantec.com"}},"date_due":"24/11/2020","total":"575.34"} []
[2020-08-15T15:26:31.186564-03:00] desafio-finnet.INFO: Client Created! {"id":25,"cpf_cnpj":"77007058198","name":"Noach","email":"npoldingq@blogtalkradio.com"} []
[2020-08-15T15:26:31.287896-03:00] desafio-finnet.INFO: Invoice Created! {"id":27,"client_id":{"App\\Models\\Entity\\Client":{"id":25,"cpf_cnpj":"77007058198","name":"Noach","email":"npoldingq@blogtalkradio.com"}},"date_due":"29/01/2021","total":"921.77"} []
[2020-08-15T15:26:31.363673-03:00] desafio-finnet.INFO: Client Created! {"id":26,"cpf_cnpj":"46045319134","name":"Sherwynd","email":"slindbergr@usda.gov"} []
[2020-08-15T15:26:31.448185-03:00] desafio-finnet.INFO: Invoice Created! {"id":28,"client_id":{"App\\Models\\Entity\\Client":{"id":26,"cpf_cnpj":"46045319134","name":"Sherwynd","email":"slindbergr@usda.gov"}},"date_due":"03/12/2020","total":"381.22"} []
[2020-08-15T15:26:31.507720-03:00] desafio-finnet.INFO: Client Created! {"id":27,"cpf_cnpj":"11905798948","name":"Ardelis","email":"apetrollis@cdc.gov"} []
[2020-08-15T15:26:31.592307-03:00] desafio-finnet.INFO: Invoice Created! {"id":29,"client_id":{"App\\Models\\Entity\\Client":{"id":27,"cpf_cnpj":"11905798948","name":"Ardelis","email":"apetrollis@cdc.gov"}},"date_due":"11/10/2020","total":"807.95"} []
[2020-08-15T15:26:31.662495-03:00] desafio-finnet.INFO: Client Created! {"id":28,"cpf_cnpj":"51160416168","name":"Gawain","email":"gbessettt@amazon.co.uk"} []
[2020-08-15T15:26:31.763969-03:00] desafio-finnet.INFO: Invoice Created! {"id":30,"client_id":{"App\\Models\\Entity\\Client":{"id":28,"cpf_cnpj":"51160416168","name":"Gawain","email":"gbessettt@amazon.co.uk"}},"date_due":"15/12/2020","total":"909.32"} []
[2020-08-15T15:26:31.933907-03:00] desafio-finnet.INFO: Client Created! {"id":29,"cpf_cnpj":"49927585888","name":"Helena","email":"hsnufflebottomu@mit.edu"} []
[2020-08-15T15:26:32.024022-03:00] desafio-finnet.INFO: Invoice Created! {"id":31,"client_id":{"App\\Models\\Entity\\Client":{"id":29,"cpf_cnpj":"49927585888","name":"Helena","email":"hsnufflebottomu@mit.edu"}},"date_due":"02/11/2020","total":"610.66"} []
[2020-08-15T15:26:32.083193-03:00] desafio-finnet.INFO: Client Created! {"id":30,"cpf_cnpj":"20075773094","name":"Amata","email":"ayushinv@ask.com"} []
[2020-08-15T15:26:32.262142-03:00] desafio-finnet.INFO: Invoice Created! {"id":32,"client_id":{"App\\Models\\Entity\\Client":{"id":30,"cpf_cnpj":"20075773094","name":"Amata","email":"ayushinv@ask.com"}},"date_due":"03/10/2020","total":"574.53"} []
[2020-08-15T15:26:32.337729-03:00] desafio-finnet.INFO: Client Created! {"id":31,"cpf_cnpj":"01230169060","name":"Brent","email":"bperrettw@prlog.org"} []
[2020-08-15T15:26:32.439739-03:00] desafio-finnet.INFO: Invoice Created! {"id":33,"client_id":{"App\\Models\\Entity\\Client":{"id":31,"cpf_cnpj":"01230169060","name":"Brent","email":"bperrettw@prlog.org"}},"date_due":"30/09/2020","total":"124.64"} []
[2020-08-15T15:26:32.514988-03:00] desafio-finnet.INFO: Client Created! {"id":32,"cpf_cnpj":"75162590347","name":"Wang","email":"wwaterfieldx@trellian.com"} []
[2020-08-15T15:26:32.599562-03:00] desafio-finnet.INFO: Invoice Created! {"id":34,"client_id":{"App\\Models\\Entity\\Client":{"id":32,"cpf_cnpj":"75162590347","name":"Wang","email":"wwaterfieldx@trellian.com"}},"date_due":"25/11/2020","total":"101.07"} []
[2020-08-15T15:26:32.688004-03:00] desafio-finnet.INFO: Invoice Created! {"id":35,"client_id":{"App\\Models\\Entity\\Client":{"id":31,"cpf_cnpj":"01230169060","name":"Brent","email":"bperrettw@prlog.org"}},"date_due":"13/09/2020","total":"617.42"} []
[2020-08-15T15:26:32.758463-03:00] desafio-finnet.INFO: Client Created! {"id":33,"cpf_cnpj":"66788070614","name":"Lelah","email":"lrevelandz@constantcontact.com"} []
[2020-08-15T15:26:32.859917-03:00] desafio-finnet.INFO: Invoice Created! {"id":36,"client_id":{"App\\Models\\Entity\\Client":{"id":33,"cpf_cnpj":"66788070614","name":"Lelah","email":"lrevelandz@constantcontact.com"}},"date_due":"08/01/2021","total":"892.33"} []
[2020-08-15T15:26:32.964958-03:00] desafio-finnet.INFO: Invoice Created! {"id":37,"client_id":{"App\\Models\\Entity\\Client":{"id":25,"cpf_cnpj":"77007058198","name":"Noach","email":"npoldingq@blogtalkradio.com"}},"date_due":"04/01/2021","total":"10.55"} []
[2020-08-15T15:26:33.035282-03:00] desafio-finnet.INFO: Client Created! {"id":34,"cpf_cnpj":"72504168047","name":"Ad","email":"abellew11@patch.com"} []
[2020-08-15T15:26:33.119932-03:00] desafio-finnet.INFO: Invoice Created! {"id":38,"client_id":{"App\\Models\\Entity\\Client":{"id":34,"cpf_cnpj":"72504168047","name":"Ad","email":"abellew11@patch.com"}},"date_due":"02/09/2020","total":"478.64"} []
[2020-08-15T15:26:33.190381-03:00] desafio-finnet.INFO: Client Created! {"id":35,"cpf_cnpj":"41520396660","name":"Laurel","email":"lcarden12@people.com.cn"} []
[2020-08-15T15:26:33.286157-03:00] desafio-finnet.INFO: Invoice Created! {"id":39,"client_id":{"App\\Models\\Entity\\Client":{"id":35,"cpf_cnpj":"41520396660","name":"Laurel","email":"lcarden12@people.com.cn"}},"date_due":"28/10/2020","total":"472.29"} []
[2020-08-15T15:26:33.356347-03:00] desafio-finnet.INFO: Client Created! {"id":36,"cpf_cnpj":"66394778114","name":"Vivyan","email":"vmariotte13@hao123.com"} []
[2020-08-15T15:26:33.463026-03:00] desafio-finnet.INFO: Invoice Created! {"id":40,"client_id":{"App\\Models\\Entity\\Client":{"id":36,"cpf_cnpj":"66394778114","name":"Vivyan","email":"vmariotte13@hao123.com"}},"date_due":"13/11/2020","total":"895.56"} []
[2020-08-15T15:26:33.533450-03:00] desafio-finnet.INFO: Client Created! {"id":37,"cpf_cnpj":"79952317665","name":"Tiphany","email":"tgentreau14@spotify.com"} []
[2020-08-15T15:26:33.618220-03:00] desafio-finnet.INFO: Invoice Created! {"id":41,"client_id":{"App\\Models\\Entity\\Client":{"id":37,"cpf_cnpj":"79952317665","name":"Tiphany","email":"tgentreau14@spotify.com"}},"date_due":"19/10/2020","total":"164.55"} []
[2020-08-15T15:26:33.677338-03:00] desafio-finnet.INFO: Client Created! {"id":38,"cpf_cnpj":"90103602688","name":"Luce","email":"lheeney15@1und1.de"} []
[2020-08-15T15:26:33.773503-03:00] desafio-finnet.INFO: Invoice Created! {"id":42,"client_id":{"App\\Models\\Entity\\Client":{"id":38,"cpf_cnpj":"90103602688","name":"Luce","email":"lheeney15@1und1.de"}},"date_due":"16/01/2021","total":"680.71"} []
[2020-08-15T15:26:33.832295-03:00] desafio-finnet.INFO: Client Created! {"id":39,"cpf_cnpj":"03100788103","name":"Sara-ann","email":"seim16@bandcamp.com"} []
[2020-08-15T15:26:33.916787-03:00] desafio-finnet.INFO: Invoice Created! {"id":43,"client_id":{"App\\Models\\Entity\\Client":{"id":39,"cpf_cnpj":"03100788103","name":"Sara-ann","email":"seim16@bandcamp.com"}},"date_due":"26/09/2020","total":"380.55"} []
[2020-08-15T15:26:33.976268-03:00] desafio-finnet.INFO: Client Created! {"id":40,"cpf_cnpj":"92957346391","name":"Gerard","email":"gmarris17@usgs.gov"} []
[2020-08-15T15:26:34.060823-03:00] desafio-finnet.INFO: Invoice Created! {"id":44,"client_id":{"App\\Models\\Entity\\Client":{"id":40,"cpf_cnpj":"92957346391","name":"Gerard","email":"gmarris17@usgs.gov"}},"date_due":"16/12/2020","total":"871.98"} []
[2020-08-15T15:26:34.131202-03:00] desafio-finnet.INFO: Client Created! {"id":41,"cpf_cnpj":"44927491393","name":"Ardelis","email":"aiannini18@mozilla.org"} []
[2020-08-15T15:26:34.215722-03:00] desafio-finnet.INFO: Invoice Created! {"id":45,"client_id":{"App\\Models\\Entity\\Client":{"id":41,"cpf_cnpj":"44927491393","name":"Ardelis","email":"aiannini18@mozilla.org"}},"date_due":"08/11/2020","total":"561.48"} []
[2020-08-15T15:26:34.304342-03:00] desafio-finnet.INFO: Invoice Created! {"id":46,"client_id":{"App\\Models\\Entity\\Client":{"id":26,"cpf_cnpj":"46045319134","name":"Sherwynd","email":"slindbergr@usda.gov"}},"date_due":"23/12/2020","total":"710.66"} []
[2020-08-15T15:26:34.392858-03:00] desafio-finnet.INFO: Invoice Created! {"id":47,"client_id":{"App\\Models\\Entity\\Client":{"id":34,"cpf_cnpj":"72504168047","name":"Ad","email":"abellew11@patch.com"}},"date_due":"21/12/2020","total":"656.47"} []
[2020-08-15T15:26:34.463216-03:00] desafio-finnet.INFO: Client Created! {"id":42,"cpf_cnpj":"31216982753","name":"Shalna","email":"strenchard1b@godaddy.com"} []
[2020-08-15T15:26:34.569973-03:00] desafio-finnet.INFO: Invoice Created! {"id":48,"client_id":{"App\\Models\\Entity\\Client":{"id":42,"cpf_cnpj":"31216982753","name":"Shalna","email":"strenchard1b@godaddy.com"}},"date_due":"14/12/2020","total":"970.42"} []
[2020-08-15T15:26:34.669772-03:00] desafio-finnet.INFO: Invoice Created! {"id":49,"client_id":{"App\\Models\\Entity\\Client":{"id":13,"cpf_cnpj":"02249216749","name":"Dame","email":"ddodmand@nytimes.com"}},"date_due":"03/09/2020","total":"400.88"} []
[2020-08-15T15:26:34.758348-03:00] desafio-finnet.INFO: Invoice Created! {"id":50,"client_id":{"App\\Models\\Entity\\Client":{"id":8,"cpf_cnpj":"86948936909","name":"Dov","email":"desslemont8@joomla.org"}},"date_due":"05/12/2020","total":"872.84"} []
[2020-08-15T15:26:34.817557-03:00] desafio-finnet.INFO: Client Created! {"id":43,"cpf_cnpj":"14098924100","name":"Bancroft","email":"bvarvara1e@amazon.co.jp"} []
[2020-08-15T15:26:34.902331-03:00] desafio-finnet.INFO: Invoice Created! {"id":51,"client_id":{"App\\Models\\Entity\\Client":{"id":43,"cpf_cnpj":"14098924100","name":"Bancroft","email":"bvarvara1e@amazon.co.jp"}},"date_due":"13/11/2020","total":"788.23"} []
[2020-08-15T15:26:34.961462-03:00] desafio-finnet.INFO: Client Created! {"id":44,"cpf_cnpj":"29099779356","name":"Ainslee","email":"amuggleton1f@studiopress.com"} []
[2020-08-15T15:26:35.057354-03:00] desafio-finnet.INFO: Invoice Created! {"id":52,"client_id":{"App\\Models\\Entity\\Client":{"id":44,"cpf_cnpj":"29099779356","name":"Ainslee","email":"amuggleton1f@studiopress.com"}},"date_due":"09/10/2020","total":"818.87"} []
[2020-08-15T15:26:35.138971-03:00] desafio-finnet.INFO: Client Created! {"id":45,"cpf_cnpj":"23391346075","name":"Ammamaria","email":"abissett1g@dagondesign.com"} []
[2020-08-15T15:26:35.345040-03:00] desafio-finnet.INFO: Invoice Created! {"id":53,"client_id":{"App\\Models\\Entity\\Client":{"id":45,"cpf_cnpj":"23391346075","name":"Ammamaria","email":"abissett1g@dagondesign.com"}},"date_due":"23/12/2020","total":"582.96"} []
[2020-08-15T15:26:35.433530-03:00] desafio-finnet.INFO: Invoice Created! {"id":54,"client_id":{"App\\Models\\Entity\\Client":{"id":35,"cpf_cnpj":"41520396660","name":"Laurel","email":"lcarden12@people.com.cn"}},"date_due":"01/01/2021","total":"971.25"} []
[2020-08-15T15:26:35.492812-03:00] desafio-finnet.INFO: Client Created! {"id":46,"cpf_cnpj":"22810142140","name":"Jemmy","email":"jcroxon1i@woothemes.com"} []
[2020-08-15T15:26:35.577448-03:00] desafio-finnet.INFO: Invoice Created! {"id":55,"client_id":{"App\\Models\\Entity\\Client":{"id":46,"cpf_cnpj":"22810142140","name":"Jemmy","email":"jcroxon1i@woothemes.com"}},"date_due":"22/10/2020","total":"463.77"} []
[2020-08-15T15:26:35.647866-03:00] desafio-finnet.INFO: Client Created! {"id":47,"cpf_cnpj":"58974893226","name":"Carole","email":"cscoates1j@theguardian.com"} []
[2020-08-15T15:26:35.732406-03:00] desafio-finnet.INFO: Invoice Created! {"id":56,"client_id":{"App\\Models\\Entity\\Client":{"id":47,"cpf_cnpj":"58974893226","name":"Carole","email":"cscoates1j@theguardian.com"}},"date_due":"09/12/2020","total":"850.84"} []
[2020-08-15T15:26:35.791680-03:00] desafio-finnet.INFO: Client Created! {"id":48,"cpf_cnpj":"04343004096","name":"Zechariah","email":"zfaltin1k@dailymotion.com"} []
[2020-08-15T15:26:35.876310-03:00] desafio-finnet.INFO: Invoice Created! {"id":57,"client_id":{"App\\Models\\Entity\\Client":{"id":48,"cpf_cnpj":"04343004096","name":"Zechariah","email":"zfaltin1k@dailymotion.com"}},"date_due":"13/01/2021","total":"981.01"} []
[2020-08-15T15:26:35.964902-03:00] desafio-finnet.INFO: Invoice Created! {"id":58,"client_id":{"App\\Models\\Entity\\Client":{"id":11,"cpf_cnpj":"55776573168","name":"Nada","email":"nleathesb@virginia.edu"}},"date_due":"17/12/2020","total":"159.4"} []
[2020-08-15T15:26:36.024469-03:00] desafio-finnet.INFO: Client Created! {"id":49,"cpf_cnpj":"64080344903","name":"Calhoun","email":"cfallowes1m@digg.com"} []
[2020-08-15T15:26:36.119871-03:00] desafio-finnet.INFO: Invoice Created! {"id":59,"client_id":{"App\\Models\\Entity\\Client":{"id":49,"cpf_cnpj":"64080344903","name":"Calhoun","email":"cfallowes1m@digg.com"}},"date_due":"26/12/2020","total":"836.43"} []
[2020-08-15T15:26:36.179132-03:00] desafio-finnet.INFO: Client Created! {"id":50,"cpf_cnpj":"84802044484","name":"Renie","email":"rwasselin1n@t.co"} []
[2020-08-15T15:26:36.275215-03:00] desafio-finnet.INFO: Invoice Created! {"id":60,"client_id":{"App\\Models\\Entity\\Client":{"id":50,"cpf_cnpj":"84802044484","name":"Renie","email":"rwasselin1n@t.co"}},"date_due":"03/11/2020","total":"52.11"} []
[2020-08-15T15:26:36.334286-03:00] desafio-finnet.INFO: Client Created! {"id":51,"cpf_cnpj":"51947841664","name":"Vlad","email":"vwilliamson1o@yahoo.co.jp"} []
[2020-08-15T15:26:36.419023-03:00] desafio-finnet.INFO: Invoice Created! {"id":61,"client_id":{"App\\Models\\Entity\\Client":{"id":51,"cpf_cnpj":"51947841664","name":"Vlad","email":"vwilliamson1o@yahoo.co.jp"}},"date_due":"02/02/2021","total":"519.51"} []
[2020-08-15T15:26:36.478117-03:00] desafio-finnet.INFO: Client Created! {"id":52,"cpf_cnpj":"13581815501","name":"Sherrie","email":"sangier1p@usda.gov"} []
[2020-08-15T15:26:36.579539-03:00] desafio-finnet.INFO: Invoice Created! {"id":62,"client_id":{"App\\Models\\Entity\\Client":{"id":52,"cpf_cnpj":"13581815501","name":"Sherrie","email":"sangier1p@usda.gov"}},"date_due":"25/11/2020","total":"666.29"} []
[2020-08-15T15:26:36.633043-03:00] desafio-finnet.INFO: Client Created! {"id":53,"cpf_cnpj":"04525703456","name":"Troy","email":"ttidbury1q@imgur.com"} []
[2020-08-15T15:26:36.712362-03:00] desafio-finnet.INFO: Invoice Created! {"id":63,"client_id":{"App\\Models\\Entity\\Client":{"id":53,"cpf_cnpj":"04525703456","name":"Troy","email":"ttidbury1q@imgur.com"}},"date_due":"15/10/2020","total":"385.91"} []
[2020-08-15T15:26:36.800992-03:00] desafio-finnet.INFO: Invoice Created! {"id":64,"client_id":{"App\\Models\\Entity\\Client":{"id":7,"cpf_cnpj":"31629446823","name":"Brittne","email":"bbysouth7@sakura.ne.jp"}},"date_due":"15/12/2020","total":"869.23"} []
[2020-08-15T15:26:36.865710-03:00] desafio-finnet.INFO: Client Created! {"id":54,"cpf_cnpj":"30134106934","name":"Livy","email":"lmactrustam1s@cdc.gov"} []
[2020-08-15T15:26:36.950260-03:00] desafio-finnet.INFO: Invoice Created! {"id":65,"client_id":{"App\\Models\\Entity\\Client":{"id":54,"cpf_cnpj":"30134106934","name":"Livy","email":"lmactrustam1s@cdc.gov"}},"date_due":"24/12/2020","total":"379.68"} []
[2020-08-15T15:26:37.009402-03:00] desafio-finnet.INFO: Client Created! {"id":55,"cpf_cnpj":"57497519761","name":"Derwin","email":"dkach1t@squarespace.com"} []
[2020-08-15T15:26:37.094095-03:00] desafio-finnet.INFO: Invoice Created! {"id":66,"client_id":{"App\\Models\\Entity\\Client":{"id":55,"cpf_cnpj":"57497519761","name":"Derwin","email":"dkach1t@squarespace.com"}},"date_due":"14/12/2020","total":"455.95"} []
[2020-08-15T15:26:37.182652-03:00] desafio-finnet.INFO: Invoice Created! {"id":67,"client_id":{"App\\Models\\Entity\\Client":{"id":47,"cpf_cnpj":"58974893226","name":"Carole","email":"cscoates1j@theguardian.com"}},"date_due":"28/11/2020","total":"208.07"} []
[2020-08-15T15:26:37.253081-03:00] desafio-finnet.INFO: Client Created! {"id":56,"cpf_cnpj":"76011867800","name":"Shelia","email":"sessex1v@utexas.edu"} []
[2020-08-15T15:26:37.337524-03:00] desafio-finnet.INFO: Invoice Created! {"id":68,"client_id":{"App\\Models\\Entity\\Client":{"id":56,"cpf_cnpj":"76011867800","name":"Shelia","email":"sessex1v@utexas.edu"}},"date_due":"30/01/2021","total":"894.96"} []
[2020-08-15T15:26:37.426182-03:00] desafio-finnet.INFO: Invoice Created! {"id":69,"client_id":{"App\\Models\\Entity\\Client":{"id":37,"cpf_cnpj":"79952317665","name":"Tiphany","email":"tgentreau14@spotify.com"}},"date_due":"22/01/2021","total":"332.59"} []
[2020-08-15T15:26:37.496535-03:00] desafio-finnet.INFO: Client Created! {"id":57,"cpf_cnpj":"66203653284","name":"Mickie","email":"mmaskall1x@weather.com"} []
[2020-08-15T15:26:37.592236-03:00] desafio-finnet.INFO: Invoice Created! {"id":70,"client_id":{"App\\Models\\Entity\\Client":{"id":57,"cpf_cnpj":"66203653284","name":"Mickie","email":"mmaskall1x@weather.com"}},"date_due":"13/11/2020","total":"302.38"} []
[2020-08-15T15:26:37.691803-03:00] desafio-finnet.INFO: Invoice Created! {"id":71,"client_id":{"App\\Models\\Entity\\Client":{"id":15,"cpf_cnpj":"76072186920","name":"Lani","email":"livief@tripadvisor.com"}},"date_due":"10/12/2020","total":"856.15"} []
[2020-08-15T15:26:37.762312-03:00] desafio-finnet.INFO: Client Created! {"id":58,"cpf_cnpj":"89508360700","name":"Zulema","email":"zbyng1z@bbb.org"} []
[2020-08-15T15:26:37.846922-03:00] desafio-finnet.INFO: Invoice Created! {"id":72,"client_id":{"App\\Models\\Entity\\Client":{"id":58,"cpf_cnpj":"89508360700","name":"Zulema","email":"zbyng1z@bbb.org"}},"date_due":"16/12/2020","total":"762.09"} []
[2020-08-15T15:26:37.906721-03:00] desafio-finnet.INFO: Client Created! {"id":59,"cpf_cnpj":"36160376926","name":"Emmi","email":"evanderplas20@nbcnews.com"} []
[2020-08-15T15:26:37.991287-03:00] desafio-finnet.INFO: Invoice Created! {"id":73,"client_id":{"App\\Models\\Entity\\Client":{"id":59,"cpf_cnpj":"36160376926","name":"Emmi","email":"evanderplas20@nbcnews.com"}},"date_due":"17/11/2020","total":"41.02"} []
[2020-08-15T15:26:38.079356-03:00] desafio-finnet.INFO: Invoice Created! {"id":74,"client_id":{"App\\Models\\Entity\\Client":{"id":46,"cpf_cnpj":"22810142140","name":"Jemmy","email":"jcroxon1i@woothemes.com"}},"date_due":"17/09/2020","total":"963.1"} []
[2020-08-15T15:26:38.138738-03:00] desafio-finnet.INFO: Client Created! {"id":60,"cpf_cnpj":"98944294350","name":"Flori","email":"fhordell22@admin.ch"} []
[2020-08-15T15:26:38.223465-03:00] desafio-finnet.INFO: Invoice Created! {"id":75,"client_id":{"App\\Models\\Entity\\Client":{"id":60,"cpf_cnpj":"98944294350","name":"Flori","email":"fhordell22@admin.ch"}},"date_due":"10/12/2020","total":"830.83"} []
[2020-08-15T15:26:38.293612-03:00] desafio-finnet.INFO: Client Created! {"id":61,"cpf_cnpj":"55709633442","name":"Corny","email":"cdoran23@fotki.com"} []
[2020-08-15T15:26:38.395120-03:00] desafio-finnet.INFO: Invoice Created! {"id":76,"client_id":{"App\\Models\\Entity\\Client":{"id":61,"cpf_cnpj":"55709633442","name":"Corny","email":"cdoran23@fotki.com"}},"date_due":"30/12/2020","total":"16.29"} []
[2020-08-15T15:26:38.470717-03:00] desafio-finnet.INFO: Client Created! {"id":62,"cpf_cnpj":"24299108344","name":"Perren","email":"ppoytheras24@alexa.com"} []
